space,location,front,streetWidth,propertyAge,driverRoom,tent,patio,maidRoom,elevator,furnihsed,pool,basement,price
200,شرق الرياض,شرقية,15.0,0,1,1,1,1,0,1,0,0,1650000.0
323,شرق الرياض,غربية,25.0,0,0,1,1,1,0,0,0,0,1700000.0
250,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1250000.0
420,غرب الرياض,شرقية,20.0,0,0,1,0,1,0,0,0,0,1450000.0
900,شرق الرياض,جنوبية,15.0,20,0,1,1,0,0,1,0,0,3500000.0
375,شرق الرياض,شرقية,15.0,0,1,1,1,1,1,0,0,0,2050000.0
305,شرق الرياض,شمالية,18.0,0,0,1,1,1,0,0,0,0,1500000.0
375,غرب الرياض,غربية,20.0,1,0,0,1,1,0,0,0,0,1900000.0
200,غرب الرياض,جنوبية,18.0,0,0,1,1,1,0,0,0,0,950000.0
210,غرب الرياض,غربية,25.0,0,1,1,1,1,0,0,0,0,1300000.0
360,جنوب الرياض,شرقية,20.0,0,0,0,1,1,0,0,0,0,730000.0
308,شرق الرياض,شمالية,15.0,0,1,0,1,1,0,0,0,0,1800000.0
270,غرب الرياض,شرقية,18.0,0,0,1,1,1,0,0,0,0,1300000.0
200,غرب الرياض,شمالية,21.0,4,0,0,1,1,0,0,0,0,1100000.0
300,شرق الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1700000.0
225,جنوب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,0,980000.0
310,شرق الرياض,غربية,15.0,0,0,0,0,1,0,0,0,0,1750000.0
399,غرب الرياض,غربية,20.0,4,0,0,0,0,0,0,0,0,1330000.0
300,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,1,0,0,1650000.0
250,جنوب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1000000.0
420,شرق الرياض,غربية,20.0,0,1,1,0,1,1,0,0,0,3200000.0
230,جنوب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,890000.0
300,غرب الرياض,شرقية,16.0,0,0,1,1,1,0,1,0,1,1325000.0
200,شمال الرياض,غربية,5.0,0,1,0,1,1,1,0,1,0,2400000.0
250,جنوب الرياض,شرقية,23.0,0,0,1,1,1,0,0,0,0,1100000.0
200,غرب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,1530000.0
300,شمال الرياض,غربية,15.0,0,1,0,1,1,0,0,0,0,2550000.0
240,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,850000.0
400,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,680000.0
360,جنوب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,920000.0
250,شمال الرياض,شمالية,15.0,6,0,0,0,1,0,0,0,0,2200000.0
270,غرب الرياض,جنوبية,30.0,0,0,1,1,1,0,0,0,0,1030000.0
375,جنوب الرياض,شرقية,15.0,15,0,0,1,0,0,0,0,0,550000.0
330,شرق الرياض,شمالية,20.0,0,1,0,1,0,0,0,0,0,2400000.0
215,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,880000.0
440,شرق الرياض,جنوبية,16.0,0,0,0,1,1,1,0,0,0,2350000.0
300,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1150000.0
250,غرب الرياض,جنوبية,25.0,0,0,0,1,1,0,0,0,0,1200000.0
576,شمال الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,1800000.0
390,شرق الرياض,شمالية,25.0,0,0,0,1,1,0,0,0,0,2000000.0
250,غرب الرياض,شرقية,19.0,0,1,0,1,1,0,0,0,0,1250000.0
350,جنوب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,1150000.0
420,غرب الرياض,جنوبية غربية,16.0,31,1,0,1,1,0,1,0,0,1100000.0
300,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1200000.0
437,غرب الرياض,شرقية,18.0,0,0,0,0,1,0,0,0,0,2000000.0
264,شمال الرياض,شمالية شرقية,15.0,0,0,0,1,1,1,0,1,0,3000000.0
200,غرب الرياض,شمالية,18.0,0,0,1,1,0,0,0,0,0,1200000.0
350,شمال الرياض,شمالية,15.0,8,1,1,1,1,0,1,0,0,3500000.0
200,غرب الرياض,شرقية,15.0,0,0,1,1,1,1,0,0,0,1050000.0
350,شرق الرياض,شمالية,15.0,0,0,0,0,1,1,0,0,0,2000000.0
385,شرق الرياض,شمالية غربية,20.0,0,0,0,1,1,0,0,0,0,2750000.0
312,جنوب الرياض,شمالية,20.0,4,0,0,1,0,0,0,0,0,1100000.0
250,شرق الرياض,غربية,15.0,0,0,0,1,1,1,0,0,0,1300000.0
380,غرب الرياض,شمالية,20.0,0,0,0,1,0,0,0,0,0,1600000.0
360,غرب الرياض,غربية,15.0,0,0,1,0,1,0,1,0,0,1550000.0
300,جنوب الرياض,شمالية,19.0,0,0,0,0,0,0,0,0,0,1065000.0
250,شرق الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1200000.0
281,غرب الرياض,شرقية,15.0,0,0,0,1,1,1,0,0,0,2400000.0
475,شرق الرياض,جنوبية,20.0,0,1,1,1,1,0,0,0,0,2000450.0
250,شمال الرياض,شمالية,20.0,0,1,0,0,1,1,0,0,0,3500000.0
210,شمال الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,2350000.0
360,جنوب الرياض,شمالية,19.0,0,0,1,1,1,0,0,0,0,1300000.0
382,شرق الرياض,شمالية,15.0,0,1,0,1,1,1,0,1,0,4300000.0
240,شمال الرياض,جنوبية,12.0,0,1,0,1,1,1,0,1,0,3750000.0
248,شرق الرياض,جنوبية,19.0,0,1,0,1,1,0,0,0,0,1400002.0
300,غرب الرياض,شمالية,15.0,0,0,1,1,1,0,0,1,0,1400000.0
375,غرب الرياض,جنوبية,20.0,0,0,1,1,0,0,0,0,0,1400000.0
210,جنوب الرياض,شمالية,18.0,0,0,0,1,1,0,0,0,0,810000.0
310,شرق الرياض,غربية,16.0,0,0,1,1,1,1,0,0,0,1800000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1140000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
333,شرق الرياض,شمالية,15.0,0,0,0,0,1,1,0,0,0,1850000.0
250,غرب الرياض,جنوبية,18.0,0,0,1,1,1,0,0,0,0,1100000.0
400,غرب الرياض,شمالية,15.0,7,0,1,1,0,0,0,0,0,1500000.0
312,شمال الرياض,جنوبية,20.0,0,1,1,0,1,0,0,1,0,3100000.0
440,شرق الرياض,شرقية,20.0,7,0,0,1,0,0,0,0,0,2800000.0
390,غرب الرياض,شمالية,21.0,0,0,1,1,1,0,0,0,0,1650000.0
308,غرب الرياض,شمالية,22.0,10,0,0,0,0,0,0,0,0,1200000.0
262,شمال الرياض,جنوبية,15.0,0,1,0,0,1,1,0,1,0,2950000.0
450,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,2100000.0
362,شرق الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1800000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1001000.0
400,شمال الرياض,جنوبية,20.0,6,1,0,0,1,0,0,0,0,3250000.0
200,غرب الرياض,جنوبية,19.0,0,0,1,1,0,0,0,0,0,900000.0
420,شمال الرياض,شمالية,25.0,0,1,0,1,1,1,0,0,0,5200000.0
375,شرق الرياض,غربية,20.0,0,0,0,1,0,1,0,0,0,2150000.0
312,شرق الرياض,جنوبية,15.0,0,1,0,0,1,0,0,0,0,2200000.0
275,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,900000.0
300,غرب الرياض,جنوبية,19.0,0,0,1,0,1,0,0,0,0,1250000.0
360,شرق الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1750000.0
625,شمال الرياض,جنوبية,20.0,5,1,1,0,0,0,0,0,1,5000000.0
325,غرب الرياض,شمالية,15.0,3,0,0,0,0,0,0,0,0,1000000.0
300,شمال الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1550000.0
360,شمال الرياض,شرقية,20.0,0,0,0,1,1,1,0,1,0,4000000.0
435,شمال الرياض,شمالية,15.0,0,1,0,1,1,1,0,0,0,4600000.0
285,جنوب الرياض,شرقية,19.0,0,0,1,1,1,0,1,0,0,950000.0
450,شمال الرياض,شمالية,15.0,8,1,0,1,1,1,1,1,0,4700000.0
1530,شمال الرياض,جنوبية شرقية,20.0,25,1,0,1,1,0,0,0,0,7000000.0
270,غرب الرياض,جنوبية,25.0,0,0,1,1,1,0,0,0,0,1050000.0
375,شرق الرياض,غربية,22.0,0,1,0,0,1,0,0,0,0,2200000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,1,0,1000000.0
312,شرق الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1900000.0
384,شرق الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1900000.0
200,غرب الرياض,شمالية,17.0,0,0,0,1,1,0,0,0,0,1070000.0
325,شرق الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1500000.0
250,جنوب الرياض,غربية,15.0,0,0,1,1,0,0,0,0,0,1000000.0
354,شمال الرياض,جنوبية,15.0,0,1,0,0,1,1,0,0,0,4000000.0
300,غرب الرياض,شمالية,20.0,0,1,0,1,1,0,0,0,0,1330000.0
300,شرق الرياض,شرقية,18.0,0,1,0,1,1,1,0,0,0,2700000.0
1300,شمال الرياض,شمالية شرقية,25.0,7,1,0,1,1,1,0,1,0,11000000.0
331,شرق الرياض,شرقية,10.0,0,1,0,0,1,0,0,0,0,1860000.0
316,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1470000.0
286,شرق الرياض,جنوبية,14.0,13,1,0,0,1,0,0,0,0,1950000.0
375,غرب الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,0,1250000.0
270,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1400000.0
303,جنوب الرياض,شمالية,24.0,0,0,1,1,1,0,0,0,0,1050000.0
300,غرب الرياض,جنوبية,19.0,0,0,1,1,1,0,0,1,0,1400000.0
587,شرق الرياض,شمالية,25.0,4,0,1,1,0,0,0,0,0,2300000.0
437,شمال الرياض,شرقية,25.0,0,1,0,1,1,1,0,1,0,6200000.0
300,جنوب الرياض,شرقية,21.0,0,0,1,1,1,0,0,0,0,1150000.0
260,شمال الرياض,جنوبية,20.0,0,1,0,1,1,1,0,0,0,2300000.0
720,شمال الرياض,جنوبية,20.0,0,1,0,1,1,1,0,1,0,8700000.0
300,شرق الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,1600000.0
400,شرق الرياض,شمالية,20.0,13,0,1,1,1,0,0,0,0,2350000.0
360,شرق الرياض,غربية,15.0,0,1,0,0,1,0,0,0,0,1800000.0
234,غرب الرياض,شرقية,20.0,0,0,0,1,1,0,0,0,0,1500000.0
250,غرب الرياض,غربية,30.0,0,0,0,1,1,0,0,0,0,1450000.0
310,شرق الرياض,شمالية,20.0,0,1,0,1,1,0,0,0,0,1600000.0
260,جنوب الرياض,شرقية,20.0,0,0,0,1,1,0,0,0,0,1000000.0
451,شرق الرياض,شمالية,15.0,0,0,0,1,1,1,0,0,0,3500000.0
300,غرب الرياض,جنوبية,25.0,0,0,1,1,1,0,1,0,0,1250000.0
241,جنوب الرياض,غربية,20.0,0,0,0,0,0,0,0,0,0,780000.0
625,شرق الرياض,جنوبية,15.0,16,1,0,0,1,0,0,0,1,2900000.0
486,شرق الرياض,جنوبية شرقية,20.0,10,0,0,0,0,0,0,0,0,2600000.0
300,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,970000.0
375,شرق الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,2000000.0
504,شرق الرياض,شمالية شرقية,20.0,0,1,1,1,1,0,0,0,0,3300000.0
360,شرق الرياض,شمالية,18.0,0,0,0,1,1,0,0,0,0,1800000.0
480,جنوب الرياض,شرقية,15.0,0,0,0,0,0,0,0,0,0,750000.0
475,شرق الرياض,جنوبية غربية,15.0,30,0,0,1,1,0,0,0,0,1950000.0
405,شرق الرياض,جنوبية غربية,15.0,0,1,1,1,1,1,0,0,0,2300000.0
320,شرق الرياض,شمالية,15.0,0,1,1,1,1,1,0,0,0,1850000.0
650,شرق الرياض,جنوبية,15.0,20,1,0,1,0,0,0,0,0,2500000.0
450,غرب الرياض,شرقية,25.0,0,0,1,0,1,0,0,0,0,1700000.0
250,شرق الرياض,شرقية,18.0,0,0,0,1,1,0,0,0,0,1400000.0
300,غرب الرياض,شمالية,15.0,0,0,0,1,1,0,0,0,0,1150000.0
450,شرق الرياض,شرقية,14.0,7,0,1,1,0,0,0,0,0,1700000.0
312,غرب الرياض,شرقية,20.0,0,0,1,1,1,1,0,0,0,1950000.0
391,شمال الرياض,جنوبية,14.0,15,0,0,0,1,0,0,0,0,2650000.0
300,شمال الرياض,غربية,20.0,0,0,0,1,1,1,0,1,0,3000000.0
440,شمال الرياض,جنوبية,20.0,0,1,1,1,1,1,1,0,0,3700000.0
340,شمال الرياض,شمالية شرقية,18.0,0,1,1,1,1,1,0,1,0,3600000.0
375,غرب الرياض,شمالية,18.0,0,0,1,1,0,0,0,0,0,1600000.0
350,شمال الرياض,شمالية غربية,15.0,0,1,0,0,1,1,0,0,0,4600000.0
378,شرق الرياض,جنوبية غربية,15.0,0,1,1,1,1,0,0,0,0,2200000.0
272,شرق الرياض,جنوبية,18.0,0,0,0,1,1,0,0,0,0,1400000.0
200,شمال الرياض,شرقية,15.0,6,1,0,0,1,0,0,0,0,1750000.0
560,شرق الرياض,جنوبية,15.0,6,1,0,0,1,0,0,0,0,2500000.0
500,شمال الرياض,شرقية,15.0,0,1,0,1,1,1,0,1,0,4300000.0
415,شمال الرياض,جنوبية شرقية,18.0,0,1,0,1,1,1,0,0,0,5650000.0
700,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,1,1,0,9800000.0
300,غرب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,1200000.0
300,غرب الرياض,جنوبية غربية,20.0,0,0,1,0,0,0,0,0,0,1250000.0
420,شرق الرياض,غربية,15.0,0,1,1,1,1,0,0,0,0,3200000.0
225,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,900000.0
300,شرق الرياض,جنوبية,18.0,0,0,0,1,1,0,0,0,0,1550000.0
312,شمال الرياض,جنوبية,16.0,0,1,0,1,1,1,0,1,0,2800000.0
200,غرب الرياض,شمالية,20.0,0,0,0,1,1,1,0,0,0,1630000.0
455,شمال الرياض,شرقية,25.0,0,1,0,1,0,0,0,1,1,4600000.0
335,جنوب الرياض,غربية,20.0,0,1,0,0,1,0,0,0,0,1200000.0
500,شمال الرياض,شمالية,20.0,0,0,0,0,0,1,0,0,0,4900000.0
625,شرق الرياض,جنوبية شرقية,15.0,0,0,0,1,1,0,0,0,0,3000000.0
309,غرب الرياض,شمالية,16.0,4,0,1,1,0,0,0,0,0,980000.0
300,غرب الرياض,شمالية,20.0,3,1,1,1,1,0,0,0,0,1000000.0
228,شمال الرياض,جنوبية,12.0,0,0,0,1,1,0,0,0,0,2500000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
375,شمال الرياض,جنوبية,15.0,4,1,0,1,1,1,0,1,0,3100000.0
300,شرق الرياض,شرقية,18.0,0,0,0,1,1,1,0,0,0,3000000.0
300,غرب الرياض,شمالية,10.0,0,0,1,1,1,0,0,0,0,1220000.0
250,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1280000.0
335,شرق الرياض,شمالية,17.0,0,0,1,1,1,0,0,0,0,2300000.0
375,غرب الرياض,شمالية,20.0,0,1,0,1,1,1,0,1,0,2200000.0
250,غرب الرياض,غربية,15.0,0,0,0,0,0,0,0,0,0,1250000.0
360,شرق الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,1950000.0
350,شرق الرياض,غربية,15.0,0,0,1,1,0,0,0,0,0,1630000.0
312,شمال الرياض,شمالية,15.0,0,0,0,0,1,1,0,0,0,3000000.0
300,شمال الرياض,غربية,15.0,0,1,0,1,1,1,0,1,0,3150000.0
420,جنوب الرياض,غربية,20.0,0,0,1,0,1,0,0,0,0,1350000.0
282,شرق الرياض,شمالية,20.0,0,1,0,1,1,0,0,0,0,1200000.0
390,شرق الرياض,شرقية,20.0,0,0,1,1,1,0,0,1,0,1900000.0
375,غرب الرياض,شمالية,20.0,0,0,1,1,0,0,0,0,0,1200000.0
250,شرق الرياض,شرقية,15.0,0,0,1,1,1,0,0,0,1,1250000.0
312,شرق الرياض,غربية,18.0,0,0,1,1,1,1,0,0,0,2200000.0
305,غرب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,0,1750000.0
360,شمال الرياض,جنوبية,15.0,0,0,0,0,1,1,0,0,0,3700000.0
360,غرب الرياض,شرقية,18.0,0,0,0,1,1,0,0,0,0,1630000.0
200,غرب الرياض,شمالية,14.0,0,0,1,1,1,0,0,0,0,980000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,0,0,0,0,0,1100000.0
499,شمال الرياض,غربية,10.0,32,0,0,0,1,0,0,0,0,3500000.0
270,غرب الرياض,جنوبية,15.0,0,0,1,1,1,0,0,0,0,1050000.0
275,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1080000.0
377,جنوب الرياض,جنوبية غربية,29.0,0,0,0,1,0,0,0,0,0,1600000.0
250,شمال الرياض,غربية,25.0,0,1,0,1,1,0,0,0,0,2600000.0
300,غرب الرياض,غربية,15.0,0,0,1,1,1,0,0,0,0,1400000.0
312,شرق الرياض,جنوبية,15.0,0,1,0,1,1,1,0,0,0,1900000.0
283,جنوب الرياض,شمالية شرقية,18.0,0,0,1,1,1,0,0,0,0,900000.0
375,شرق الرياض,جنوبية,15.0,4,0,1,1,0,0,0,0,0,1500000.0
350,شرق الرياض,شمالية,18.0,0,0,0,1,1,0,0,0,0,2200000.0
300,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,1,0,1100000.0
241,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,880000.0
280,جنوب الرياض,جنوبية,20.0,0,0,0,1,1,0,0,0,0,870000.0
300,جنوب الرياض,شرقية,18.0,0,0,1,1,1,0,0,0,0,1000000.0
375,غرب الرياض,جنوبية غربية,16.0,5,0,1,1,1,0,0,0,0,1450000.0
450,شمال الرياض,شمالية,20.0,1,1,0,1,1,1,0,0,0,5000000.0
275,جنوب الرياض,شمالية,15.0,0,0,1,1,1,0,0,0,0,1070000.0
250,جنوب الرياض,شرقية,15.0,27,0,0,0,0,0,0,0,0,780000.0
343,شمال الرياض,جنوبية,15.0,0,1,1,1,1,1,0,0,0,4050000.0
360,غرب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,1600000.0
340,شمال الرياض,شمالية شرقية,10.0,19,1,0,0,1,0,1,0,0,1900000.0
300,شمال الرياض,غربية,15.0,0,1,0,1,0,0,0,0,0,2500000.0
300,شرق الرياض,جنوبية,20.0,0,1,1,0,1,1,0,0,0,1250000.0
250,غرب الرياض,شمالية شرقية,18.0,0,0,1,1,1,0,0,0,0,1240000.0
250,جنوب الرياض,جنوبية,17.0,0,0,1,1,1,0,0,0,1,1000000.0
230,جنوب الرياض,شمالية شرقية,20.0,1,0,1,1,1,0,0,0,0,920000.0
200,غرب الرياض,غربية,20.0,0,0,0,1,1,1,0,0,0,1400000.0
262,شمال الرياض,جنوبية,12.0,0,0,0,1,1,0,0,0,0,1600000.0
780,شرق الرياض,شرقية,15.0,34,0,1,1,1,0,1,0,0,1750000.0
250,جنوب الرياض,غربية,15.0,3,0,0,0,0,0,0,0,0,650000.0
315,جنوب الرياض,شمالية شرقية,20.0,0,0,0,1,1,0,0,0,0,1230000.0
300,شرق الرياض,غربية,20.0,0,0,0,1,1,0,0,0,0,1600000.0
450,شمال الرياض,جنوبية,15.0,0,1,0,1,1,0,0,0,0,4500000.0
225,شمال الرياض,شرقية,20.0,0,1,0,1,1,1,0,0,0,2500000.0
447,جنوب الرياض,شرقية,15.0,0,0,0,1,0,0,0,0,0,750000.0
375,شمال الرياض,جنوبية شرقية,15.0,0,1,0,1,1,1,0,0,0,4600000.0
300,غرب الرياض,شمالية,15.0,5,1,0,1,1,0,1,1,1,3800000.0
341,غرب الرياض,جنوبية غربية,15.0,0,0,0,1,1,1,0,0,0,1800000.0
1378,شرق الرياض,جنوبية غربية,15.0,18,1,1,1,1,0,0,0,0,4100000.0
488,شرق الرياض,جنوبية,15.0,0,1,0,1,0,0,0,0,0,1900000.0
414,شمال الرياض,شمالية,18.0,1,1,0,1,1,1,0,1,0,5200000.0
270,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1300000.0
375,شرق الرياض,شمالية,20.0,0,0,1,1,0,1,0,0,0,1850000.0
280,جنوب الرياض,جنوبية شرقية,20.0,0,0,0,1,1,0,0,0,0,1070000.0
350,شمال الرياض,شرقية,15.0,0,1,0,1,1,1,0,0,0,3300000.0
386,شمال الرياض,جنوبية,15.0,0,1,0,1,1,1,0,0,0,3300000.0
390,شمال الرياض,غربية,12.0,0,1,0,1,1,1,0,0,0,3950000.0
200,غرب الرياض,شرقية,15.0,0,1,1,0,1,0,1,0,0,1050000.0
364,شرق الرياض,جنوبية,15.0,0,0,1,0,0,0,0,0,0,2250000.0
300,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1040000.0
200,غرب الرياض,شمالية,20.0,0,0,1,1,1,1,0,0,0,1400000.0
210,جنوب الرياض,شرقية,20.0,0,0,0,0,0,0,0,0,0,820000.0
345,شرق الرياض,شمالية,15.0,9,0,1,1,0,0,0,0,0,2200000.0
627,شمال الرياض,جنوبية,20.0,0,1,0,1,1,1,0,1,0,7900000.0
300,جنوب الرياض,جنوبية,21.0,0,1,0,1,1,0,0,0,0,900000.0
300,غرب الرياض,جنوبية,15.0,0,0,0,1,0,0,0,0,0,1200000.0
230,شرق الرياض,شمالية,15.0,0,1,0,0,1,1,0,0,0,1750000.0
330,شرق الرياض,شمالية,5.0,0,1,0,0,1,0,0,0,0,1800000.0
200,غرب الرياض,شمالية,20.0,5,0,0,1,0,0,0,0,0,1050000.0
400,شمال الرياض,شرقية,20.0,0,1,1,1,1,1,0,0,0,5000000.0
357,شمال الرياض,شمالية,20.0,0,1,0,1,1,1,0,0,0,2700000.0
384,شرق الرياض,جنوبية,62.0,7,0,0,0,0,0,0,0,0,2300000.0
226,جنوب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,800000.0
1250,شرق الرياض,جنوبية شرقية,20.0,6,1,1,1,1,0,1,0,0,8000000.0
329,جنوب الرياض,شرقية,24.0,0,0,0,0,0,0,0,0,0,1090000.0
240,شمال الرياض,جنوبية,12.0,0,1,0,1,1,1,0,1,0,3750000.0
600,شمال الرياض,شمالية,27.0,0,1,1,1,1,1,0,1,0,6800000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1250000.0
275,جنوب الرياض,جنوبية,20.0,0,0,1,1,0,0,0,0,0,950000.0
300,جنوب الرياض,شمالية,20.0,0,0,1,1,1,1,0,0,0,1100000.0
440,غرب الرياض,غربية,16.0,0,0,1,1,1,0,0,0,0,1300000.0
300,شرق الرياض,شرقية,20.0,0,0,1,1,1,0,1,0,1,1650000.0
285,شرق الرياض,شمالية شرقية,15.0,0,1,0,0,1,0,0,0,0,18500000.0
300,جنوب الرياض,شمالية,18.0,0,0,1,1,0,0,0,0,0,1060000.0
270,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1000000.0
420,جنوب الرياض,غربية,15.0,0,0,1,1,0,0,0,0,0,1500000.0
258,جنوب الرياض,شمالية شرقية,20.0,0,0,1,1,1,0,0,0,0,970000.0
200,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,1,0,0,1150000.0
242,شمال الرياض,شرقية,15.0,0,0,0,0,1,1,0,0,0,2300000.0
1720,غرب الرياض,شمالية غربية,35.0,17,1,1,1,1,1,1,1,1,13500000.0
260,شمال الرياض,جنوبية,21.0,0,1,0,0,1,0,0,0,0,2300000.0
250,غرب الرياض,شمالية,20.0,0,0,0,1,1,0,0,0,0,1100000.0
200,غرب الرياض,شرقية,17.0,0,0,1,1,1,0,0,0,0,1100000.0
300,جنوب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1120000.0
427,شمال الرياض,شمالية,14.0,0,1,0,1,1,1,0,1,0,5200000.0
330,جنوب الرياض,شرقية,15.0,0,0,1,0,1,0,0,0,0,1150000.0
350,شمال الرياض,جنوبية,18.0,0,1,0,1,1,1,0,1,0,2900000.0
1000,شمال الرياض,شمالية شرقية,25.0,0,1,0,1,1,1,0,1,0,15000000.0
250,غرب الرياض,شرقية,20.0,0,0,1,1,1,0,0,0,0,1000000.0
250,غرب الرياض,شمالية,20.0,0,0,1,1,1,0,0,0,0,1050000.0
200,غرب الرياض,شمالية,15.0,0,0,0,1,0,0,0,0,0,850000.0
300,شرق الرياض,شمالية,18.0,0,0,0,1,0,0,0,0,0,1500000.0
384,غرب الرياض,غربية,22.0,0,0,1,1,1,0,0,0,0,1650000.0
750,شرق الرياض,جنوبية,20.0,11,0,1,1,1,0,1,0,0,6500000.0
260,شرق الرياض,شرقية,15.0,0,0,0,0,0,0,0,0,0,1600000.0
452,شمال الرياض,جنوبية,15.0,2,1,0,1,1,0,0,0,0,3500000.0
230,شرق الرياض,شمالية,15.0,0,0,0,0,1,0,0,0,0,2190000.0
275,غرب الرياض,جنوبية,20.0,0,0,0,1,0,1,0,0,0,2200000.0
500,شرق الرياض,جنوبية,20.0,13,1,0,1,1,0,0,0,0,2900000.0
375,غرب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1400000.0
300,غرب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1220000.0
300,جنوب الرياض,جنوبية,20.0,0,0,1,1,1,0,0,0,0,1100000.0
375,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,1200000.0
360,جنوب الرياض,شمالية,25.0,0,0,1,1,0,0,0,0,0,1000000.0
324,شرق الرياض,شرقية,15.0,2,1,1,1,1,0,0,0,0,1700000.0
360,غرب الرياض,جنوبية,15.0,0,0,0,0,1,0,0,0,0,1700000.0
200,غرب الرياض,شرقية,20.0,0,0,1,1,0,0,0,0,0,870000.0
240,جنوب الرياض,شمالية شرقية,20.0,0,0,1,1,0,0,0,0,0,1080000.0
275,جنوب الرياض,غربية,20.0,0,0,1,1,1,0,0,0,0,850000.0
375,غرب الرياض,جنوبية,25.0,0,0,0,0,0,0,0,0,0,1230000.0
312,شرق الرياض,جنوبية,15.0,0,0,1,0,1,0,0,0,0,1400000.0
305,غرب الرياض,شرقية,15.0,0,0,1,1,0,0,0,0,0,1600000.0
360,شرق الرياض,شمالية,20.0,0,0,0,0,0,0,0,0,0,1500000.0
450,شمال الرياض,شمالية شرقية,15.0,21,1,0,1,1,0,0,0,0,3500000.0
